CaseID;Document;Entities;Annotations;Context
Case9320;REGDOC-3-1-1-v2-Reporting-Requirements-for-Nuclear-Power-Plants-eng.pdf.txt;self protection; by the Radiation <B>Protection</B> Regulations? ? subsection 29(2) requires that ?every licensee who
Case9321;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;self protection; plant. <B>Protecting</B> the environment is part of the CNSC?s mandate. The CNSC requires the environmental
Case9322;REGDOC-2-11-2-Decommissioning.pdf.txt;construction threat;: ? primary components and systems ? the building type and <B>construction</B>, including location of any
Case9323;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;technical threat; indicators specific to security culture: the belief of a credible <B>threat</B>, employee screening practices
Case9324;REGDOC-2-4-3-Nuclear-Criticality-Safety-eng.pdf.txt;safety systems blackout; from the Canadian Nuclear <B>Safety</B> Commission. Également publié en français sous le titre : Sûreté
Case9325;G-313_e.pdf.txt;data protection; <B>Protection</B> Regulations, and for the purpose of the Nuclear Safety and Control Act (NSCA). This guide
Case9326;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;data protection; Draft Preface This regulatory document is part of the CNSC?s radiation <B>protection</B> series of regulatory
Case9327;G273_e.pdf.txt;weather incident; ............................................................................................ 34.0 ORDERS MADE BY INSPECTORS OR <B>DESIGNATED</B> OFFICERS............................. 34.1 Inspectors
Case9328;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;safety systems blackout; Nuclear <B>Safety</B> Commission. Également publié en français sous le titre : Accréditation du personnel, tome
Case9329;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;sickness of few persons; that ?Every licensee and every prescribed <B>person</B> shall (b) make the prescribed reports and file them
Case9330;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;fire and explosion; with offsite effects or which could result in public interest and concern or media attention  ? <B>fires</B>
Case9331;REGDOC1-4-1-licence-application-guide-class-II-nuclear-facilities-eng.pdf.txt;blockade crossing; are attached, identified and <B>cross</B>-referenced ? payment is enclosed if subject to the Canadian Nuclear
Case9332;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;safety systems blackout; document REGDOC-2.2.3, Volume III  © Canadian Nuclear <B>Safety</B> Commission (CNSC) 2019 Cat. No. CC172-172/3
Case9333;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;internal threat;; to implement Canada?s <B>international</B> commitments on the peaceful use of nuclear energy; and to disseminate
Case9334;S260_e.pdf.txt;sickness of many persons;, the health and safety of <B>persons</B> and the maintenance of national security and measures required
Case9335;G-313_e.pdf.txt;missing objects; are used to determine clear training <B>objectives</B>, enabling establishment of specific topics to be covered
Case9336;Pub1750web.pdf;incident;
Case9337;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;object throwing; <B>objective</B> scientific, technical and regulatory information to the public.  July 2019 REGDOC-3.3.1
Case9338;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;hazardous liquid emission;   ? aggregation of risk from internal events, internal <B>hazards</B>, and external <B>hazards</B> during all operating
Case9339;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;fog machine;, automated rebar assembly <B>machines</B>) the set-up, use and disassembly should be controlled as required
Case9340;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;weather incident; not <B>exceeding</B> 1% of the mass of uranium-235, provided that the fissile nuclides are distributed
Case9341;RD-367-Design-of-Small-Reactor-Facilities_e.pdf.txt;traffic accident;.................................................................... 18 7.5.3 Design basis <B>accidents</B>
Case9342;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;sickness of few persons;, the information required by section 3 of those Regulations; (j) the proposed program to inform <B>persons</B> living
Case9343;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;data protection; and fire <B>protection</B> ......................................................... 8 4. Readiness Review
Case9344;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;safety systems blackout; and guidance related to <B>safety</B> culture, as an elaboration on the management <B>system</B> requirements
Case9345;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;wastefulness; Environmental protection 2.10 Emergency management and fire protection 2.11 <B>Waste</B> management 2.12 Security
Case9346;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;weather incident; provisions. The specific provisions may vary depending on the <B>accident</B> (which may be a <B>design</B> <B>basis</B>
Case9347;REGDOC-2-7-2-Dosimetry-vol-I-ascertaining-occupational-dose-eng-draft.pdf.txt;participant threat; ....................................................................................................................... 72 E.2 Screening <B>Participation</B>
Case9348;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;schedule anomaly;, Maintenance Programs for Nuclear Power Plants   13  <B>Scheduling</B> preventive maintenance activities When
Case9349;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;weather incident; system characteristics) are implemented. 4.2.2.2 Guidance for failures or <B>malfunctions</B> of structures
Case9350;REGDOC-2-2-3-Initial-Certification-Examinations-eng.pdf.txt;participant threat; <B>participating</B> in the administration of certification examinations will not benefit from any performance
Case9351;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;protection of minors; 4.7 Radiation <B>protection</B> measures
Case9352;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;human stampede; of <B>human</B> performance reliability that considers all conditions, shaping factors and other
Case9353;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;safety systems blackout; in a periodic <B>safety</B> review (PSR) for existing reactor facilities. Once the Commission has granted
Case9354;44019-G147E.pdf.txt;self protection; agency that regulates the use of nuclear energy and materials to <B>protect</B> health, safety, security
Case9355;REGDOC-2-11-2-Decommissioning.pdf.txt;weather incident; control measures  ? emergency plan and <B>procedures</B> ? usage boundaries during storage with surveillance
Case9356;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;weather incident; on the implementation of regulatory documents in the licensing <B>basis</B>, and on the graded approach, see
Case9357;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;weather incident; included, in whole or in part, in the licence or licensing <B>basis</B>.  A graded approach, commensurate
Case9358;REGDOC-2-2-4-Fitness-for-Duty-Vol-II-Managing-Alcohol-and-Drug-Use-eng.pdf.txt;weather incident; ..................................................................... 7 5.3 Post-<B>incident</B> alcohol and drug testing
Case9359;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;safety at work; Nuclear <B>Safety</B> Commission. Également publié en français sous le titre : Accréditation du personnel, tome
Case9360;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;weather incident;) the proposed measures, policies, methods and <B>procedures</B> for operating and maintaining the nuclear
Case9361;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;weather incident; their intended functions for <B>design</B>-<B>basis</B> <B>accidents</B>, or that should be relied upon for <B>design</B>
Case9362;REGDOC-2-7-2-Dosimetry-vol-I-ascertaining-occupational-dose-eng-draft.pdf.txt;sound volume;       Radiation Protection Dosimetry: Ascertaining Occupational Dose    REGDOC-2.7.2, <B>Volume</B> I
Case9363;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;weather incident; applied to each SSC are understood to be commensurate with the SSC?s importance to safety, <B>design</B> function
Case9364;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;death of many persons; the                                                       1 Examples of a <B>person</B> of authority include the president
Case9365;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;death of many persons; on the environment and the health and safety of <B>persons</B> that may result from the construction, operation
Case9366;REGDOC-2-4-2-Probabilistic-Safety-Assessment-NPP-eng.pdf.txt;self protection;, is to <B>protect</B> people and the environment from harmful effects of ionizing radiation b. to demonstrate
Case9367;REGDOC-3-1-1-v2-Reporting-Requirements-for-Nuclear-Power-Plants-eng.pdf.txt;falling hazard; of the nuclear or <B>hazardous</B> substance released, the estimated or measured quantity of the unauthorized
Case9368;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;schedule anomaly; information: (c)the proposed construction program, including its <B>schedule</B>; (i) the effects
Case9369;REGDOC-3-5-4-Pre-Licensing-Review-eng.pdf.txt;object throwing;. The <B>objective</B> of a pre-licensing review is to increase regulatory certainty while ensuring public
Case9370;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;safety at work; written permission from the Canadian Nuclear <B>Safety</B> Commission. Également publié en français sous le titre
Case9371;REGDOC-2-2-2-Personnel-Training-v2-ENG.pdf.txt;excessive number of injuries; licensee shall ?ensure the presence of a sufficient <B>number</B> of qualified workers to carry
Case9372;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;structural collapse; to the public. In this regard, well-<B>structured</B> CMDs that provide scientific and technical information
Case9373;S260_e.pdf.txt;security regulations disregard; provisions of the Nuclear Safety and Control Act (?NSC Act,? ?Act?) and <B>regulations</B> are relevant
Case9374;RD-58_pdf_e.pdf.txt;weather incident; by following the <B>procedure</B> provided in Appendix B;   5 July 2008  RD?58 5. Calculate and record
Case9375;REGDOC-2-4-3-Nuclear-Criticality-Safety-eng.pdf.txt;structural analysis;Safety <B>analysis</B> Nuclear Criticality Safety   REGDOC-2.4.3                December 2018
Case9376;G-313_e.pdf.txt;hazardous gas emission; into the environment of a quantity of a radioactive nuclear substance or <B>hazardous</B> substance that has not been
Case9377;REGDOC-2-5-7-Design-Testing-and-Performance-of-Exposure-Devices-eng.pdf.txt;low temperature; (such as <B>temperature</B>, pressure, and humidity), chemical environment, and underwater restrictions. 2.4 Specifications
Case9378;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;structural analysis; ............................ 14  3 GOVERNANCE <B>STRUCTURE</B> FOR NUCLEAR EMERGENCY MANAGEMENT
Case9379;REGDOC-1_2_1__Guidance_on_Deep_Geological_Repository_Site_Characterization.pdf.txt;internal threat;), the applicant for a licence describes the organizational management structure, including the <B>internal</B>
Case9380;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;infrastructural threat; location. The security requirements must be commensurate with the categorization, <B>threat</B> level
Case9381;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;damage to person; all reasonable precautions to protect the environment and the health and safety of <B>persons</B>
Case9382;REGDOC-2-6-1-Reliability-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;construction threat; for a licence to <B>construct</B> a Class I nuclear facility shall contain the following information in addition
Case9383;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;fire and explosion;, design and analysis in the context of <B>fire</B> protection for a nuclear facility are discussed
Case9384;REGDOC-2-14-1-Information-Incorporated-by-Reference-in-Canada-Packaging-and-Transpor-of-Nuclear-Substances-Regulations-2015.pdf.txt;sickness of many persons; radioactive material and other prescribed equipment. These regulatory requirements apply to all <B>persons</B>
Case9385;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;privacy protection; Management and Fire <B>Protection</B> series of regulatory documents. The full list of regulatory document
Case9386;S260_e.pdf.txt;data protection; 5 of the Radiation <B>Protection</B> Regulations, which deals with the ascertainment and recording of doses
Case9387;REGDOC-2-13-1-safeguards-and-nuclear-material-eng.pdf.txt;affected safety systems; document is part of the Canadian Nuclear <B>Safety</B> Commission?s (CNSC) Safeguards and non-proliferation
Case9388;G121_EE.pdf.txt;water damage;, personnel exposures, or radioactive releases to <B>water</B> or air.   Monitoring instruments or installations
Case9389;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;information channel blackout; Additional <B>Information</B>
Case9390;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;structural collapse; ........................................................................................22 7.1 Safety classification of <B>structures</B>, systems
Case9391;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;sound volume;      Packaging and Transport, <B>Volume</B> II:  Radiation Protection Program Design for the Transport
Case9392;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;external threat; the coordination and communication between all relevant facility and <B>external</B> programs for managing aging
Case9393;REGDOC-2-6-3-Fitness-for-Service-Aging-Management-eng.pdf.txt;electrical power blackout; Management for Nuclear <B>Power</B> Plants, which was published in June 2011. Aging management is the set
Case9394;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;data protection; (PHAC). The HP takes action to assist Provinces to <B>protect</B> and mitigate the risks to the health
Case9395;REGDOC-3-1-1-v2-Reporting-Requirements-for-Nuclear-Power-Plants-eng.pdf.txt;sickness of few persons; and Control Regulations states that ?Every <B>person</B> who carries on an activity without a licence
Case9396;REGDOC_2_1_1_Management_System.pdf.txt;data protection; obligations. This includes addressing the requirements of section 4 of the Radiation <B>Protection</B> Regulations
Case9397;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;weather incident; ....................................................................... 7 3.4 Requirements for <B>procedures</B> and guidelines
Case9398;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;bomb threat; of security; and (g) the current <B>threat</B> and risk assessment.? ? section 4 of the NSR requires
Case9399;RD-58_pdf_e.pdf.txt;self protection; REGULATIONS  1. Paragraph 4(a) of the Radiation <B>Protection</B> Regulations states that, ?Every licensee
Case9400;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;hazardous gas emission; ................................................................................. 9 4.4 Evaluation of site-specific <B>hazards</B>
Case9401;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;wastefulness; ............................................................................................... 74 7.19 Transport and packaging for fuel and radioactive <B>waste</B>
Case9402;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;data protection; <B>protection</B> .................................................................................... 13 2.1.10
Case9403;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;weather incident; and disclosure program to keep the public and target audiences informed of the <B>anticipated</B> effects
Case9404;P-119_e.pdf.txt;death of many persons;, the health and safety of <B>persons</B>, the maintenance of national security and the implementation
Case9405;REGDOC-3-1-2-reporting-requirements-for-non-nuclear-power-reactor-eng.pdf.txt;weather incident; of an event that is likely to result in the exposure of persons to <B>radiation</B> in excess of the applicable
Case9406;REGDOC-2-5-4-Design-of-Uranium-Mines-and-Mills-Ventilation-Systems-eng.pdf.txt;schedule anomaly; of the mine; (b) the proposed construction program, including its <B>schedule</B>; (c) a description
Case9407;REGDOC-2-10-1-Nuclear-Emergency-Preparedness-and-Response-v2-eng.pdf.txt;privacy protection; 2.2.5 Emergency personnel <B>protection</B>
Case9408;REGDOC-2-3-3-Periodic-Safety-Reviews-eng.pdf.txt;data protection; ..................................................................................................................... 10 A.3.1 Review of the reactor design features for radiation <B>protection</B>
Case9409;RD-58_pdf_e.pdf.txt;participant threat; level, that worker?s need to <B>participate</B> in a routine bioassay program should be re-evaluated
Case9410;RD-367-Design-of-Small-Reactor-Facilities_e.pdf.txt;sickness of few persons; ?take all reasonable precautions to protect the environment and the health and safety of <B>persons</B>
Case9411;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;sound volume; Public consultation on REGDOC-2.7.2, <B>Volume</B> I, Ascertaining Occupation Dose (draft) [1] is running
Case9412;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;hazardous emission; Emergency Response Plan (FERP) is the Government of Canada?s ?all-<B>hazards</B>? response plan.    The FERP
Case9413;REGDOC-2-11-1-vol2-Management-of-Uranium-Mine-Waste-eng.pdf.txt;hazardous liquid emission; contain non-radioactive ?<B>hazardous</B> substances,? as defined in section 1 of the General Nuclear
Case9414;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;data protection;      Packaging and Transport, Volume II:  Radiation <B>Protection</B> Program Design for the Transport
Case9415;GD-52_Design_Guide_for_Nuclear_Substance_Laboratories_and_Nuclear_Medicine_Rooms.pdf.txt;high temperature; ....................................... 8 3.2.2   Dose Estimates for <B>High</B> and Containment Level Laboratories
Case9416;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;weather incident; have <B>designated</B> responsibilities under the Federal Nuclear Emergency Plan, 5th edition. These roles
Case9417;Pub1750web.pdf;security measure;
Case9418;REGDOC-2-13-1-safeguards-and-nuclear-material-eng.pdf.txt;privacy protection; a security level of <B>Protected</B> B can be transmitted via the CNSC?s Nuclear Materials Accountancy
Case9419;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;electrical power blackout;, steam generation, <B>electricity</B> production or other applications. This document supersedes the following
Case9420;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;wastefulness;) ? decontamination and dismantling activities  ? <B>waste</B> processing, storage and disposal, including
Case9421;REGDOC-2-13-2-version2-Import-and-Export-eng.pdf.txt;weather incident; for a regulated facility or activity.  The licensing <B>basis</B> sets the boundary conditions for acceptable
Case9422;REGDOC-2-4-1-Deterministic-Safety-Analysis-eng.pdf.txt;self protection;) of the Radiation <B>Protection</B> Regulations prescribes the effective dose limits to nuclear energy workers
Case9423;G-313_e.pdf.txt;terror threat; to the environment or the health and safety of persons, (ii) a <B>threat</B> to the maintenance of security
Case9424;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;internal threat; ........................................................................ 20 5.3.1 <B>Internal</B> dose assessment
Case9425;REGDOC-2-13-1-safeguards-and-nuclear-material-eng.pdf.txt;weather incident;), this document is part of the licensing <B>basis</B> for a regulated facility or activity.  The licensing
Case9426;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;damage to person; (CSA Group) document.  1.2 Scope This document applies to any <B>person</B> seeking certification as an EDO
Case9427;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;technical threat; fuel degradation. beyond-design-basis <B>threat</B> (BDBT) (menace hors dimensionnement [MHD]) <B>Threat</B>
Case9428;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;suspicious object;] ? IAEA Nuclear Security Series No. 20, <B>Objective</B> and Essential Elements of a State?s Nuclear
Case9429;REGDOC-2-2-3-Personnel-Certification-Exposure-Device-Operators-March-2017.pdf.txt;data protection; and fire <B>protection</B> 2.11 Waste management 2.12 Security 2.13 Safeguards and non-proliferation 2.14
Case9430;REGDOC-3-1-3-reporting-requirements-for-class-II-facilities-draft2-eng.pdf.txt;affected safety systems; or strike, or another action (such as a civil demonstration) that could <B>affect</B> the <B>safety</B> or security
Case9431;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;access restricted areas; in their <B>areas</B> of accountability. The Minister of Public Safety is responsible for coordinating
Case9432;REGDOC-2-7-2-Dosimetry-vol-II-technical-and-management-system-eng-draft.pdf.txt;sickness of few persons; Protocol for <B>personal</B> monitors
Case9433;REGDOC-2-12-3-Security-of-Nuclear-Substances-Sealed-Sources-ver2.pdf.txt;damage to person; of <B>persons</B> and the maintenance of national security and measures required to implement international
Case9434;G273_e.pdf.txt;sickness of few persons; officers (DOs) empowered to makeand review orders under the Act and to any <B>person</B> receiving
Case9435;REGDOC-3-5-1-Licensing-Process-for-Class-I-Nuclear-Facilities-and-Uranium-Mines-and-Mills-v2-eng.pdf.txt;suspicious object; use of nuclear energy; and to disseminate <B>objective</B> scientific, technical and regulatory
Case9436;REGDOC-3-4-1-Guide-applicants-writing-CNSC-CMDs-eng.pdf.txt;affected safety systems;. To request a copy of the document in English or French, please contact: Canadian Nuclear <B>Safety</B>
Case9437;REGDOC-1_2_1__Guidance_on_Deep_Geological_Repository_Site_Characterization.pdf.txt;safety at work;. To request a copy of the document in English or French, please contact: Canadian Nuclear <B>Safety</B> Commission
Case9438;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;weather incident; ................................................................................ 5 3.2.3 <B>Design</B>-<B>basis</B> <B>accident</B> procedures
Case9439;REGDOC_2_1_1_Management_System.pdf.txt;missing objects; are established for managing activities consistently and for verifying that the desired <B>objectives</B>
Case9440;REGDOC-3-5-3-Regulatory-Fundamentals-eng.pdf.txt;construction threat;) in the design, <B>construction</B> and operation of nuclear facilities or the undertaking of nuclear activities
Case9441;G206_e.pdf.txt;safety systems blackout; significant health, <B>safety</B> or compliance issues that should be acted upon in a timely manner. Regulatory
Case9442;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;structural collapse; and compliance activities. Note: In 2013, the CNSC adopted a revised regulatory framework <B>structure</B>
Case9443;REGDOC1-1-3-licence-to-operate-a-nuclear-power-plant-eng.pdf.txt;conflicts; they do not <B>conflict</B> with the NSCA and the regulations made under the NSCA.  Note: This regulatory
Case9444;REGDOC-1-1-1-site-evaluation-and-site-preparation-eng.pdf.txt;delay; duty to consult, and reduce the risk of <B>delays</B> in the regulatory review processes. 2.2.1 Public
Case9445;G121_EE.pdf.txt;data protection; and implement radiation <B>protection</B> programs that meet regulatory requirements.   Scope  This guide applies
Case9446;REGDOC-2-2-5-Minimum-Staff-Complement-eng.pdf.txt;structural analysis; workers ............................................... 3 3.1.1 Use of a systematic <B>analysis</B>
Case9447;REGDOC-2-2-3-Initial-Certification-Examinations-eng.pdf.txt;self protection; candidates179 D.3 Radiation <B>protection</B> knowledge objectives and topics in NPP-specific examinations
Case9448;REGDOC-2-9-1-Environmental-Principles-Assessments-and-Protection-Measures-eng.pdf.txt;weather incident; ? REGDOC-2.9.1, Environmental Protection Policies, Programs and <B>Procedures</B> REGDOC-2.9.1, Environmental
Case9449;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;affected safety systems; to <B>affect</B>, the quality of construction and future operational <B>safety</B>. Guidance  4     January 2016 REGDOC
Case9450;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;sickness of many persons; on the environment and the health and safety of <B>persons</B> that may result from the activity to be licensed
Case9451;REGDOC_2_1_1_Management_System.pdf.txt;human stampede;, Ottawa, 2006.  ? CSA Group, CSA N290.12, <B>Human</B> factors in design for nuclear power plants, Toronto
Case9452;REGDOC-2-6-2-Maintenance-Programs-for-Nuclear-Power-Plants-eng.pdf.txt;death of many persons; and safety of <B>persons</B> and the maintenance of national security and measures required to implement
Case9453;PFUN-FNEP-2014-eng-Federal-Nuclear-Emergency-Plan.pdf.txt;water blackout; of radioactive material on Canadian lands or in Canadian territorial <B>waters</B>.  While the FNEP describes
Case9454;REGDOC-1_2_1__Guidance_on_Deep_Geological_Repository_Site_Characterization.pdf.txt;weather incident; <B>several</B> hundred metres or more below the surface) designed to isolate and contain radioactive waste
Case9455;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;structural collapse;, the CNSC adopted a revised regulatory framework <B>structure</B> with a new system for naming and numbering
Case9456;REGDOC-2-11-1-vol2-Management-of-Uranium-Mine-Waste-eng.pdf.txt;weather incident; Substances and <B>Radiation</B> Devices Regulations, the Packaging and Transport of Nuclear Substances
Case9457;REGDOC-2-13-1-safeguards-and-nuclear-material-eng.pdf.txt;access restricted areas; .......................................................................................... 7 6.3 Complementary <B>access</B>
Case9458;REGDOC-3-6-Glossary-of-CNSC-Terminology-(update-of-August-2018).pdf.txt;construction threat; completion of all design, procurement, manufacturing, <B>construction</B> and commissioning work. OR Any
Case9459;REGDOC-1-1-2-Licence-Application-Guide-Construct-Nuclear-Power-Plant-eng.pdf.txt;traffic accident; for beyond-design-basis <B>accidents</B> ............... 45 7.5.5 Summary of event mitigation
Case9460;REGDOC-2-3-3-Periodic-Safety-Reviews-eng.pdf.txt;internal threat;) for a nuclear power plant (NPP). It is consistent with the <B>International</B> Atomic Energy Agency?s
Case9461;REGDOC-2-5-4-Design-of-Uranium-Mines-and-Mills-Ventilation-Systems-eng.pdf.txt;weather incident;    Physical <B>Design</B> <B>Design</B> of Uranium Mines and Mills: Ventilation Systems  REGDOC-2.5.4
Case9462;REGDOC-2-2-3-Initial-Certification-Examinations-eng.pdf.txt;death of many persons; requirements. The CNSC will ensure that each <B>person</B> it certifies is qualified to carry out
Case9463;RD-367-Design-of-Small-Reactor-Facilities_e.pdf.txt;weather incident;.................................................................... 18 7.5.3 <B>Design</B> <B>basis</B> <B>accidents</B>
Case9464;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;electrical power blackout; <B>Power</B> Plant [3] ? REGDOC-1.1.3, Licence Application Guide: Licence to Operate a Nuclear <B>Power</B> Plant [4
Case9465;REGDOC-2-7-1-Radiation-Protection-eng.pdf.txt;hazardous gas emission; of worker dose control and the principles of radiological <B>hazard</B> control to ensure the protection
Case9466;REGDOC-2-3-1-conduct-of-licensed-activities-eng.pdf.txt;safety at work; <B>work</B> is complete. 5.6 Storage To protect components important to <B>safety</B> prior to their installation
Case9467;REGDOC-2-3-3-Periodic-Safety-Reviews-eng.pdf.txt;structural collapse; and the <B>structures</B>, systems and components (SSCs) in place to ensure plant safety until the next PSR or, where
Case9468;REGDOC-2-14-1-vol2-Radiation-Protection-Programs-eng.pdf.txt;sickness of few persons; and equivalent dose received by and committed to <B>persons</B> as low as reasonably achievable, taking
Case9469;REGDOC-2-3-2-Accident-Management-v2-eng.pdf.txt;damage to person; of <B>persons</B> and the maintenance of national security and measures required to implement international
Case9470;REGDOC-2-5-5-design-of-radiography-eng.pdf.txt;damage to person; or minimizing doses to both operators and <B>persons</B> within the vicinity. Radiography installations can
Case9471;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;parking vehicles; ? impact of natural events such as earthquakes, floods, lightning ? serious <B>vehicle</B> or industrial
Case9472;REGDOC2-2-4-Fitness-for-Duty-Managing-Worker-Fatigue-eng.pdf.txt;electrical power blackout; or workload.  high-<B>power</B> reactor facilities (also known as high-energy reactor facilities) <B>Power</B> production
Case9473;Pub1091_web.pdf;security concept structure;For the purposes of this publication, it is assumed that the design of the nuclearpower plant incorporates fire protection measures that conform to the recommendationsgiven in Ref. [2]. If this is not the case, a comprehensive assessment should bemade on the basis of those recommendations, and the implications of any deviationsshould be fully considered (see para. 2.7.).
Case9474;REGDOC-2-5-4-Design-of-Uranium-Mines-and-Mills-Ventilation-Systems-eng.pdf.txt;weather incident;                 March 2018   <B>Design</B> of Uranium Mines and Mills: Ventilation Systems  Regulatory document
Case9475;REGDOC-2_2_3__Volume_III__Certification_of_Persons_Working_at_Nuclear_Power_Plants.PDF.txt;death of many persons;/cnsc-ccsn Publishing history February 2008  RD-204, Certification of <B>Persons</B> Working at Nuclear Power
Case9476;REGDOC-3-5-4-Pre-Licensing-Review-eng.pdf.txt;access restricted areas; ..........................................................6 4.1 Focus <B>areas</B>
Case9477;REGDOC-2-5-4-Design-of-Uranium-Mines-and-Mills-Ventilation-Systems-eng.pdf.txt;structural collapse;(2): (a) the results of any commissioning work; (b) a description of the <B>structures</B>, components
Case9478;G129rev1_e.pdf.txt;compliance; at the processes adopted by licensees to maintain doses ALARA as evidence of <B>compliance</B> with paragraph 4
Case9479;REGDOC-2-10-1-Emergency-Management-and-Fire-Protection-vol2-draft-eng.pdf.txt;missing; of lives and <B>missing</B> loved ones because of the earthquake and tsunami ? in conjunction with other
