CaseID;Document;Title;PreventiveMeasures;Incident;ReactiveMeasures
Case3974;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SevereAccident;
Case3975;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;HazardousEmission;
Case3976;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;IntentionalDisturbance;
Case3977;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case3978;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case3979;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ConstructionThreat;
Case3980;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;GasEmission;
Case3981;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case3982;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case3983;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case3984;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;Sabotage;
Case3985;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;FallingHazard;
Case3986;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case3987;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case3988;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case3989;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SevereExceedingFailure;
Case3990;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case3991;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case3992;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;LowTemperature;
Case3993;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;InformationBlackout;
Case3994;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;StructuralCollapse;
Case3995;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;HighTemperature;
Case3996;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;TrafficNearness;
Case3997;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case3998;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;HumanStampede;
Case3999;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;MissingObjects;
Case4000;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;WaterNearness;
Case4001;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;Barrier;
Case4002;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;PeopleCrossing;
Case4003;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;HumanCongestion;
Case4004;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;FireAlarm;
Case4005;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;Theft;
Case4006;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case4007;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case4008;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case4009;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case4010;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case4011;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;DamageToPersons;
Case4012;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SelfProtection;
Case4013;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;Radiation;
Case4014;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case4015;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;DataProtection;
Case4016;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;MalfunctionOfControlSystem;
Case4017;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;WaterDamage;
Case4018;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case4019;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;Wastefulness;
Case4020;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case4021;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case4022;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case4023;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case4024;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;MissingPeople;
Case4025;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case4026;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;SoundVolume;
Case4027;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case4028;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;LiquidEmission;
Case4029;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;ExternalThreat;
Case4030;REGDOC-1-1-5-Supplemental-Information-for-Small-Modular-Reactor-Proponents-eng.pdf.txt;tempTitle;;TrafficAccident;
Case4031;G273_e.pdf.txt;tempTitle;;InternalThreat;
Case4032;G273_e.pdf.txt;tempTitle;;SevereAccident;
Case4033;G273_e.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case4034;G273_e.pdf.txt;tempTitle;;Compliance;
Case4035;G273_e.pdf.txt;tempTitle;;ElectricalBlackout;
Case4036;G273_e.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case4037;G273_e.pdf.txt;tempTitle;;PrivacyProtection;
Case4038;G273_e.pdf.txt;tempTitle;;DisturbingVehicles;
Case4039;G273_e.pdf.txt;tempTitle;;ObjectThrowing;
Case4040;G273_e.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case4041;G273_e.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case4042;G273_e.pdf.txt;tempTitle;;ParkingVehicles;
Case4043;G273_e.pdf.txt;tempTitle;;SevereExceedingFailure;
Case4044;G273_e.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case4045;G273_e.pdf.txt;tempTitle;;SuspiciousObject;
Case4046;G273_e.pdf.txt;tempTitle;;InformationBlackout;
Case4047;G273_e.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case4048;G273_e.pdf.txt;tempTitle;;Vehicles;
Case4049;G273_e.pdf.txt;tempTitle;;MissingObjects;
Case4050;G273_e.pdf.txt;tempTitle;;VehicleRampage;
Case4051;G273_e.pdf.txt;tempTitle;;ProtectionOfMinors;
Case4052;G273_e.pdf.txt;tempTitle;;DeathOfManyPersons;
Case4053;G273_e.pdf.txt;tempTitle;;SafetyAtWork;
Case4054;G273_e.pdf.txt;tempTitle;;DesignBasisAccident;
Case4055;G273_e.pdf.txt;tempTitle;;BreakdownVehicles;
Case4056;G273_e.pdf.txt;tempTitle;;DamageToPersons;
Case4057;G273_e.pdf.txt;tempTitle;;SelfProtection;
Case4058;G273_e.pdf.txt;tempTitle;;DataProtection;
Case4059;G273_e.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case4060;G273_e.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case4061;G273_e.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case4062;G273_e.pdf.txt;tempTitle;;AffectedSafetySystems;
Case4063;G273_e.pdf.txt;tempTitle;;BurningVehicle;
Case4064;G273_e.pdf.txt;tempTitle;;TrafficAccident;
Case4065;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;Fire;
Case4066;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;WaterBlackout;
Case4067;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;InternalThreat;
Case4068;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SevereAccident;
Case4069;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;HazardousEmission;
Case4070;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;WeatherIncident;
Case4071;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case4072;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;Compliance;
Case4073;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ElectricalBlackout;
Case4074;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ConstructionThreat;
Case4075;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;GasEmission;
Case4076;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;InfrastructuralThreat;
Case4077;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case4078;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;PrivacyProtection;
Case4079;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;FallingHazard;
Case4080;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;Delay;
Case4081;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ObjectThrowing;
Case4082;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case4083;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case4084;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SuspiciousObject;
Case4085;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;LowTemperature;
Case4086;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;InformationBlackout;
Case4087;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;StructuralCollapse;
Case4088;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;AnticipatedIncident;
Case4089;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case4090;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;HumanStampede;
Case4091;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;MissingObjects;
Case4092;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;WaterNearness;
Case4093;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;PeopleCrossing;
Case4094;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;HumanCongestion;
Case4095;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;FireAlarm;
Case4096;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ProtectionOfMinors;
Case4097;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SafetyAtWork;
Case4098;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ParticipantThreat;
Case4099;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;DesignBasisAccident;
Case4100;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;BreakdownVehicles;
Case4101;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SelfProtection;
Case4102;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;Radiation;
Case4103;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;PortableBuilding;
Case4104;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;StructuralAnalysis;
Case4105;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;DataProtection;
Case4106;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;WaterDamage;
Case4107;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case4108;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;Wastefulness;
Case4109;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case4110;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;AffectedSafetySystems;
Case4111;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;ScheduleAnomaly;
Case4112;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case4113;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;SoundVolume;
Case4114;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;BlockadeCrossing;
Case4115;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;TechnicalThreat;
Case4116;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;LiquidEmission;
Case4117;REGDOC-2-11-2-Decommissioning.pdf.txt;tempTitle;;TrafficAccident;
Case4118;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Fire;
Case4119;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;WaterBlackout;
Case4120;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;InternalThreat;
Case4121;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Hurricane;
Case4122;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Noise;
Case4123;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SevereAccident;
Case4124;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;HazardousEmission;
Case4125;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;IntentionalDisturbance;
Case4126;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;WeatherIncident;
Case4127;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case4128;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Compliance;
Case4129;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Blackout;
Case4130;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case4131;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;IceRain;
Case4132;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ConstructionThreat;
Case4133;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;TerrorThreat;
Case4134;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;GasEmission;
Case4135;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Excursion;
Case4136;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case4137;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;GasExplosion;
Case4138;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case4139;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case4140;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DisturbingVehicles;
Case4141;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Storm;
Case4142;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Sabotage;
Case4143;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;FallingHazard;
Case4144;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Delay;
Case4145;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case4146;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case4147;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case4148;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ParkingVehicles;
Case4149;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SevereExceedingFailure;
Case4150;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Hail;
Case4151;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case4152;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case4153;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;LowTemperature;
Case4154;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;InformationBlackout;
Case4155;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Frost;
Case4156;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;StructuralCollapse;
Case4157;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;HighTemperature;
Case4158;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case4159;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;TrafficNearness;
Case4160;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case4161;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Vehicles;
Case4162;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;HumanStampede;
Case4163;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;MissingObjects;
Case4164;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;WaterNearness;
Case4165;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;VehicleRampage;
Case4166;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Barrier;
Case4167;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;PeopleCrossing;
Case4168;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;HumanCongestion;
Case4169;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;FireAlarm;
Case4170;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case4171;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;VisitorThreat;
Case4172;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case4173;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case4174;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Ignition;
Case4175;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case4176;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Wind;
Case4177;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;BombThreat;
Case4178;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Flood;
Case4179;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case4180;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;BreakdownVehicles;
Case4181;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DamageToPersons;
Case4182;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SelfProtection;
Case4183;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;FoodAndBeverages;
Case4184;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Radiation;
Case4185;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;PortableBuilding;
Case4186;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case4187;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Temperature;
Case4188;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;BombExplosion;
Case4189;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Conflicts;
Case4190;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case4191;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;DataProtection;
Case4192;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Explosion;
Case4193;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;MalfunctionOfControlSystem;
Case4194;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Leak;
Case4195;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case4196;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;WaterDamage;
Case4197;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case4198;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;Wastefulness;
Case4199;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case4200;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case4201;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case4202;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case4203;REGDOC-2-5-2-Design-of-Reactor-Facilities-Nuclear-Power-Plants-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
